0.625,1.27,1.96,1.713,3.568,3.751,4.965,3.616,4.501,5.947,7.634,12.238,15.332,20.14,25.713,33.745,43.98,58.577,79.665
0.64,1.301,1.981,1.7,3.811,3.77,5.002,3.54,4.63,5.978,7.682,12.295,15.345,20.286,25.984,33.95,44.251,58.552,79.67
0.632,1.299,1.977,1.743,3.861,3.678,4.987,3.569,4.455,6.038,7.656,12.277,15.29,20.211,25.687,33.779,44.224,58.636,79.838
0.638,1.279,1.974,1.99,3.592,3.689,4.959,3.53,4.494,6.105,7.667,12.267,15.482,20.162,25.777,33.643,44.134,58.097,79.789
0.642,1.5,1.959,1.711,3.857,3.661,4.977,3.462,4.478,5.982,7.854,12.282,15.297,20.141,25.89,33.814,43.895,58.402,80.035
0.635,1.285,1.972,1.731,3.61,3.708,5.023,3.556,4.501,5.996,7.599,12.41,15.355,20.472,26.014,33.623,44.133,58.445,79.753
0.633,1.284,2.165,1.72,3.567,3.694,5.039,3.505,4.485,8.644,7.602,12.31,15.32,20.074,25.723,33.702,44.062,58.319,79.766
0.621,1.335,2.157,1.716,3.745,3.704,4.956,3.518,4.544,6.099,7.571,12.241,15.542,20.233,25.848,33.611,43.959,60.302,79.63
0.648,1.277,1.973,1.71,3.774,3.878,5.222,3.547,4.49,6.036,7.627,12.265,15.354,20.062,25.711,33.656,44.309,58.476,82.461
0.624,1.289,1.996,1.701,3.574,3.83,4.975,3.534,4.475,6.015,7.69,12.258,15.369,20.197,26.134,33.788,44.255,58.591,80.122
0.63,1.277,2.12,1.71,3.817,3.784,4.946,3.526,4.443,6.011,7.608,12.436,15.34,20.137,25.92,33.671,44.011,58.376,79.651
0.647,1.311,1.978,1.702,3.573,3.679,5.051,3.524,4.457,5.995,7.665,12.232,15.356,20.373,25.78,33.986,43.676,58.525,79.767
0.64,1.311,1.965,1.718,3.564,3.651,4.947,3.568,4.931,6.03,7.638,12.234,15.63,20.196,25.965,33.542,44.328,58.055,79.903
0.868,1.679,2.111,1.722,3.805,3.675,5.138,3.504,4.882,6.024,7.611,12.249,15.409,20.099,25.695,33.688,43.922,58.445,79.824
0.638,1.293,2.233,1.731,3.595,3.672,5.027,3.565,4.485,5.997,7.627,12.26,15.32,20.204,25.861,33.673,44.195,58.308,79.733
0.628,1.464,1.977,1.708,3.594,3.652,5.065,3.533,4.463,6.029,7.633,12.374,15.484,20.287,26.04,33.75,43.923,58.73,80.046
0.636,1.288,1.985,1.711,3.788,3.697,4.953,3.515,4.467,6.013,7.597,12.256,15.811,20.185,25.91,33.908,44.018,58.689,79.786
0.625,1.283,1.97,1.727,3.575,3.812,4.923,3.556,4.492,6.039,7.914,12.29,15.348,20.042,25.76,33.891,43.989,58.63,79.805
0.639,1.301,1.979,1.713,3.608,3.671,5.095,3.535,4.471,6.103,7.631,12.336,15.373,20.322,25.777,33.794,44.139,58.638,79.8
0.634,1.277,2.394,1.731,4.118,3.816,5.031,3.506,4.446,6.015,7.628,12.224,15.252,20.181,25.827,33.631,44.149,58.621,79.9
0.633,1.29,1.966,1.724,3.616,3.633,5.131,3.523,4.444,5.959,7.645,12.334,15.51,20.062,25.562,33.713,43.962,58.377,81.924
0.637,1.31,1.974,1.745,3.805,3.654,4.978,3.5,4.443,6.011,7.622,12.277,15.38,20.079,25.986,33.577,45.912,58.87,80.076
0.623,7.049,2.161,1.696,3.586,3.651,5.231,3.596,4.578,6.199,7.673,12.202,15.328,20.225,25.877,33.807,43.794,58.346,79.902
0.624,1.401,2.215,1.709,3.605,3.678,5.014,3.504,4.489,5.994,7.65,12.278,15.337,20.081,25.875,33.491,44.048,58.542,79.837
0.648,1.354,1.978,1.702,3.836,3.629,4.978,3.489,4.528,5.976,7.651,12.333,15.459,20.119,25.827,33.823,44.116,60.115,79.823
0.642,1.3,1.962,1.862,3.576,3.814,4.983,3.566,4.453,5.943,7.597,12.314,15.327,20.242,25.552,33.614,44.228,71.055,79.636
0.64,1.288,1.986,1.69,3.624,3.641,4.918,3.527,4.482,5.984,7.618,12.315,15.354,19.974,25.985,33.758,43.826,58.94,79.863
0.653,1.286,1.983,1.715,4.271,3.653,5.032,3.503,4.461,5.981,7.657,12.276,15.258,20.145,27.021,33.776,44.064,58.461,80.279
0.661,1.332,1.982,1.713,3.59,3.68,4.963,3.506,4.49,6.044,7.702,12.239,15.423,20.485,25.783,33.51,43.896,69.934,79.987
0.658,1.289,1.966,1.709,3.576,3.661,4.909,3.513,4.487,6.007,7.635,12.236,15.434,20.199,25.762,35.278,43.903,58.177,80.028
0.618,1.471,2.225,1.717,3.772,3.658,4.994,3.488,4.451,5.987,7.619,12.307,15.299,20.171,25.634,33.69,43.965,58.46,79.69
0.645,1.285,1.976,1.737,3.817,3.7,4.961,3.514,4.54,6.02,7.659,12.332,15.329,20.182,25.621,33.796,44.319,58.392,80.139
0.638,1.304,1.978,1.707,3.564,3.758,5.061,3.52,4.43,6.011,7.639,12.302,15.374,21.17,25.939,33.543,44.07,58.156,80.23
0.631,1.285,2.196,1.704,3.81,3.704,5,3.51,4.56,6.003,7.783,12.331,15.339,20.15,25.712,33.682,44.098,58.566,82.183
0.736,1.292,1.956,1.73,3.638,3.701,5.024,3.515,4.457,5.959,7.623,12.239,15.331,20.11,25.677,33.555,44.102,58.307,79.983
0.639,1.371,2.169,1.709,3.572,3.707,4.93,3.525,4.532,5.958,7.602,12.272,15.289,20.175,25.834,33.768,44.026,58.163,79.438
0.634,1.284,1.962,1.733,3.561,3.668,5.153,3.528,4.45,5.978,7.665,12.295,15.332,20.119,25.704,33.799,43.773,58.466,79.556
0.644,1.282,1.961,1.722,3.845,3.671,4.911,3.5,4.44,5.976,7.637,12.327,15.464,20.078,25.855,33.56,43.702,58.307,79.835
0.636,1.278,1.955,1.711,3.56,3.722,4.893,3.658,4.474,5.965,7.676,12.323,15.34,20.11,25.615,33.787,44.097,58.685,79.896
0.656,1.286,1.94,1.714,3.603,3.685,4.96,3.536,4.496,6.012,7.695,12.335,15.309,20.167,25.693,33.594,43.829,58.538,79.99
0.64,1.483,2.146,1.725,4.044,3.824,4.991,3.556,4.462,6.158,7.79,12.213,15.328,20.067,25.945,33.845,43.964,58.179,79.686
0.905,1.316,2.391,1.951,3.633,3.768,4.974,3.525,4.484,6.011,7.666,12.205,15.324,20.345,25.978,33.544,43.824,60.115,79.744
0.636,1.268,1.979,1.714,4.059,3.652,4.931,3.493,4.43,6.003,7.631,12.338,15.425,20.135,25.677,33.602,44.16,59.008,79.881
0.635,1.288,1.967,1.707,3.607,3.766,5.051,3.499,4.465,6.01,7.596,12.287,15.362,20.355,26.152,33.754,43.873,58.33,79.738
0.885,1.293,1.966,1.701,3.549,3.637,5.04,3.538,4.627,6.014,7.657,12.374,15.372,20.138,25.698,33.652,45.704,58.748,79.688
0.649,1.272,1.969,1.744,3.622,3.676,4.945,3.531,4.44,5.986,7.643,12.267,15.333,20.126,25.543,33.821,43.987,58.876,81.769
0.729,1.294,2.225,1.949,3.932,3.673,4.93,3.514,4.467,5.989,7.637,12.291,15.624,20.352,25.944,33.681,43.916,58.493,79.785
0.646,1.293,2.226,1.696,3.603,3.649,5.078,3.485,4.476,6.027,7.782,12.242,15.334,20.435,25.708,33.854,43.848,58.819,79.978
0.637,1.292,1.94,1.706,3.59,3.655,5.05,3.537,4.496,6.009,7.67,12.206,15.262,20.16,25.874,33.671,43.986,58.382,79.701
0.639,1.287,1.936,1.7,4.052,3.668,4.951,3.479,4.457,6.07,7.644,12.383,15.332,20.118,26.02,33.64,43.944,58.942,80.185
0.642,1.287,2.013,1.701,3.599,3.665,5.095,3.542,4.481,5.963,7.726,12.268,15.391,20.071,25.721,33.764,44.021,58.607,79.945
0.642,1.295,1.986,1.688,3.842,3.74,4.934,3.634,4.468,5.94,7.595,12.186,15.455,20.142,26.145,33.609,44.114,58.367,79.735
0.641,1.283,1.969,1.707,3.565,3.681,5.074,3.573,4.473,6.017,7.651,12.285,15.411,20.126,25.696,33.764,44.091,58.495,79.99
0.631,1.288,1.979,1.702,3.815,3.68,4.918,3.529,4.448,5.945,7.596,12.234,15.285,20.132,25.651,33.767,43.9,58.863,79.838
0.633,1.289,2.152,1.713,3.606,3.625,4.939,3.544,4.538,6.018,7.664,12.432,15.502,20.07,26.164,33.852,44.068,58.345,79.869
0.635,1.441,2.344,1.866,3.632,3.809,5.044,3.511,4.509,5.951,7.702,12.23,15.314,20.225,25.75,33.803,44.116,58.744,80.045
0.646,1.277,1.986,1.756,3.856,3.649,4.932,3.511,4.478,5.988,7.63,12.225,15.296,20.077,25.627,33.915,43.621,58.483,79.709
0.651,1.457,1.97,1.745,3.825,3.74,4.937,3.519,4.463,5.955,7.661,12.318,15.376,20.331,25.704,33.706,44.077,58.334,80.076
0.65,1.294,1.997,1.717,3.608,3.706,4.969,3.544,4.465,6.216,7.647,12.27,15.328,20.118,25.667,35.408,43.816,59.662,83.099
0.633,1.276,1.96,1.707,3.592,3.619,4.994,3.488,4.513,5.963,7.667,12.428,15.393,20.041,25.609,33.718,44.071,58.404,79.921
0.644,1.311,2.187,1.731,3.594,3.636,4.892,3.507,4.46,5.97,7.647,12.274,15.356,20.28,25.952,33.578,43.892,58.425,79.75
0.632,1.274,2.151,1.71,3.815,3.643,4.904,3.523,4.482,6.004,7.827,12.196,15.392,20.023,25.673,33.982,44.076,58.711,79.706
0.642,1.286,1.974,1.696,3.572,3.757,4.986,3.515,4.473,5.991,7.592,12.377,15.31,20.073,25.844,33.604,43.939,58.507,79.987
0.632,1.282,1.962,1.697,3.595,3.685,4.98,3.52,4.483,5.991,7.62,13.407,15.501,20.359,25.725,33.885,44.421,59.052,79.802
0.627,1.484,1.984,1.702,4.07,3.79,5.178,3.679,4.491,5.983,7.685,12.332,16.619,20.117,25.637,33.745,43.994,58.62,79.665
0.636,1.302,1.994,1.716,3.561,3.7,4.935,3.572,4.638,5.991,7.656,12.267,15.476,20.124,25.517,34.036,44.323,58.658,79.952
0.634,1.29,2.12,1.742,3.554,3.717,4.919,3.502,4.435,5.994,7.618,12.236,15.328,20.389,26.956,33.677,44.059,59.252,79.785
0.64,1.28,2.272,1.859,3.591,3.705,4.997,3.507,4.424,6.099,7.617,12.267,15.421,20.353,25.627,33.687,45.45,58.654,79.821
0.636,1.292,2.007,1.705,3.586,3.682,4.984,3.525,4.432,5.964,7.726,12.243,15.371,20.065,26.067,33.634,44.249,58.898,79.59
0.643,1.276,1.984,1.7,3.803,3.68,5.026,3.549,4.49,5.969,7.686,12.313,15.327,20.142,25.755,33.769,44.106,58.606,79.248
